00:26:11.391:DEBUG:exporter: got next (rank 687), qsize 1, len(players) = 6
00:26:11.391:DEBUG:exporter: got next (rank 688), qsize 0, len(players) = 7
00:26:11.491:DEBUG:exporter: got next (rank 689), qsize 0, len(players) = 8
00:26:11.549:DEBUG:exporter: got next (rank 690), qsize 0, len(players) = 9
00:26:11.593:DEBUG:exporter: got next (rank 691), qsize 1, len(players) = 10
00:26:11.594:DEBUG:exporter: got next (rank 692), qsize 0, len(players) = 11
00:26:11.773:DEBUG:exporter: got next (rank 693), qsize 1, len(players) = 12
00:26:11.774:DEBUG:exporter: got next (rank 694), qsize 0, len(players) = 13
00:26:11.866:DEBUG:exporter: got next (rank 695), qsize 3, len(players) = 14
00:26:11.867:DEBUG:exporter: got next (rank 696), qsize 2, len(players) = 15
00:26:11.867:DEBUG:exporter: got next (rank 697), qsize 1, len(players) = 16
00:26:11.868:DEBUG:exporter: got next (rank 698), qsize 0, len(players) = 17
00:26:11.935:DEBUG:exporter: got next (rank 699), qsize 6, len(players) = 18
00:26:11.936:DEBUG:exporter: got next (rank 700), qsize 5, len(players) = 19
00:26:11.936:DEBUG:exporter: got next (rank 701), qsize 4, len(players) = 20
00:26:11.936:DEBUG:exporter: got next (rank 702), qsize 3, len(players) = 21
00:26:11.936:DEBUG:exporter: got next (rank 703), qsize 2, len(players) = 22
00:26:11.937:DEBUG:exporter: got next (rank 704), qsize 1, len(players) = 23
00:26:11.937:DEBUG:exporter: got next (rank 705), qsize 0, len(players) = 24
00:26:11.972:DEBUG:exporter: got next (rank 706), qsize 0, len(players) = 25
00:26:12.072:DEBUG:exporter: got next (rank 707), qsize 1, len(players) = 26
00:26:12.072:DEBUG:exporter: got next (rank 708), qsize 0, len(players) = 27
00:26:12.233:DEBUG:exporter: got next (rank 709), qsize 1, len(players) = 28
00:26:12.234:DEBUG:exporter: got next (rank 710), qsize 0, len(players) = 29
00:26:12.386:DEBUG:exporter: got next (rank 711), qsize 4, len(players) = 30
00:26:12.386:DEBUG:exporter: got next (rank 712), qsize 3, len(players) = 31
00:26:12.387:DEBUG:exporter: got next (rank 713), qsize 2, len(players) = 32
00:26:12.387:DEBUG:exporter: got next (rank 714), qsize 1, len(players) = 33
00:26:12.387:DEBUG:exporter: got next (rank 715), qsize 0, len(players) = 34
00:26:12.451:DEBUG:exporter: got next (rank 716), qsize 6, len(players) = 35
00:26:12.452:DEBUG:exporter: got next (rank 717), qsize 5, len(players) = 36
00:26:12.452:DEBUG:exporter: got next (rank 718), qsize 4, len(players) = 37
00:26:12.452:DEBUG:exporter: got next (rank 719), qsize 3, len(players) = 38
00:26:12.452:DEBUG:exporter: got next (rank 720), qsize 2, len(players) = 39
00:26:12.452:DEBUG:exporter: got next (rank 721), qsize 1, len(players) = 40
00:26:12.453:DEBUG:exporter: got next (rank 722), qsize 0, len(players) = 41
00:26:12.493:DEBUG:exporter: got next (rank 723), qsize 1, len(players) = 42
00:26:12.494:DEBUG:exporter: got next (rank 724), qsize 0, len(players) = 43
00:26:12.703:DEBUG:exporter: got next (rank 725), qsize 1, len(players) = 44
00:26:12.703:DEBUG:exporter: got next (rank 726), qsize 0, len(players) = 45
00:26:12.737:DEBUG:exporter: got next (rank 727), qsize 0, len(players) = 46
00:26:12.836:DEBUG:exporter: got next (rank 728), qsize 3, len(players) = 47
00:26:12.836:DEBUG:exporter: got next (rank 729), qsize 2, len(players) = 48
00:26:12.837:DEBUG:exporter: got next (rank 730), qsize 1, len(players) = 49
00:26:12.876:DEBUG:exported 50 documents: (ranks 681-730)
00:26:12.877:DEBUG:exporter: got next (rank 731), qsize 0, len(players) = 0
00:26:12.887:DEBUG:exporter: got next (rank 732), qsize 2, len(players) = 1
00:26:12.887:DEBUG:exporter: got next (rank 733), qsize 2, len(players) = 2
00:26:12.887:DEBUG:exporter: got next (rank 734), qsize 1, len(players) = 3
00:26:12.887:DEBUG:exporter: got next (rank 735), qsize 0, len(players) = 4
00:26:12.937:DEBUG:exporter: got next (rank 736), qsize 4, len(players) = 5
00:26:12.937:DEBUG:exporter: got next (rank 737), qsize 3, len(players) = 6
00:26:12.937:DEBUG:exporter: got next (rank 738), qsize 2, len(players) = 7
00:26:12.937:DEBUG:exporter: got next (rank 739), qsize 1, len(players) = 8
00:26:12.937:DEBUG:exporter: got next (rank 740), qsize 0, len(players) = 9
00:26:13.150:DEBUG:exporter: got next (rank 741), qsize 0, len(players) = 10
00:26:13.211:DEBUG:exporter: got next (rank 742), qsize 1, len(players) = 11
00:26:13.211:DEBUG:exporter: got next (rank 743), qsize 0, len(players) = 12
00:26:13.268:DEBUG:exporter: got next (rank 744), qsize 3, len(players) = 13
00:26:13.269:DEBUG:exporter: got next (rank 745), qsize 2, len(players) = 14
00:26:13.269:DEBUG:exporter: got next (rank 746), qsize 1, len(players) = 15
00:26:13.270:DEBUG:exporter: got next (rank 747), qsize 0, len(players) = 16
00:26:13.321:DEBUG:exporter: got next (rank 748), qsize 4, len(players) = 17
00:26:13.321:DEBUG:exporter: got next (rank 749), qsize 3, len(players) = 18
00:26:13.323:DEBUG:exporter: got next (rank 750), qsize 2, len(players) = 19
00:26:13.323:DEBUG:exporter: got next (rank 751), qsize 1, len(players) = 20
00:26:13.323:DEBUG:exporter: got next (rank 752), qsize 0, len(players) = 21
00:26:13.380:DEBUG:exporter: got next (rank 753), qsize 3, len(players) = 22
00:26:13.381:DEBUG:exporter: got next (rank 754), qsize 2, len(players) = 23
00:26:13.381:DEBUG:exporter: got next (rank 755), qsize 1, len(players) = 24
00:26:13.381:DEBUG:exporter: got next (rank 756), qsize 0, len(players) = 25
00:26:13.613:DEBUG:exporter: got next (rank 757), qsize 1, len(players) = 26
00:26:13.613:DEBUG:exporter: got next (rank 758), qsize 0, len(players) = 27
00:26:13.666:DEBUG:exporter: got next (rank 759), qsize 0, len(players) = 28
00:26:13.726:DEBUG:exporter: got next (rank 760), qsize 2, len(players) = 29
00:26:13.726:DEBUG:exporter: got next (rank 761), qsize 1, len(players) = 30
00:26:13.727:DEBUG:exporter: got next (rank 762), qsize 0, len(players) = 31
00:26:13.757:DEBUG:exporter: got next (rank 763), qsize 0, len(players) = 32
00:26:13.766:DEBUG:exporter: got next (rank 764), qsize 1, len(players) = 33
00:26:13.767:DEBUG:exporter: got next (rank 765), qsize 0, len(players) = 34
00:26:13.818:DEBUG:exporter: got next (rank 766), qsize 4, len(players) = 35
00:26:13.818:DEBUG:exporter: got next (rank 767), qsize 3, len(players) = 36
00:26:13.819:DEBUG:exporter: got next (rank 768), qsize 2, len(players) = 37
00:26:13.819:DEBUG:exporter: got next (rank 769), qsize 1, len(players) = 38
00:26:13.820:DEBUG:exporter: got next (rank 770), qsize 0, len(players) = 39
00:26:13.861:DEBUG:exporter: got next (rank 771), qsize 1, len(players) = 40
00:26:13.862:DEBUG:exporter: got next (rank 772), qsize 0, len(players) = 41
00:26:14.013:DEBUG:exporter: got next (rank 773), qsize 1, len(players) = 42
00:26:14.013:DEBUG:exporter: got next (rank 774), qsize 0, len(players) = 43
00:26:14.122:DEBUG:exporter: got next (rank 775), qsize 1, len(players) = 44
00:26:14.123:DEBUG:exporter: got next (rank 776), qsize 0, len(players) = 45
00:26:14.222:DEBUG:exporter: got next (rank 777), qsize 5, len(players) = 46
00:26:14.223:DEBUG:exporter: got next (rank 778), qsize 4, len(players) = 47
00:26:14.223:DEBUG:exporter: got next (rank 779), qsize 3, len(players) = 48
00:26:14.223:DEBUG:exporter: got next (rank 780), qsize 2, len(players) = 49
00:26:14.285:DEBUG:exported 50 documents: (ranks 731-780)
00:26:14.285:DEBUG:exporter: got next (rank 781), qsize 3, len(players) = 0
00:26:14.285:DEBUG:exporter: got next (rank 782), qsize 2, len(players) = 1
00:26:14.285:DEBUG:exporter: got next (rank 783), qsize 1, len(players) = 2
00:26:14.285:DEBUG:exporter: got next (rank 784), qsize 0, len(players) = 3
00:26:14.309:DEBUG:exporter: got next (rank 785), qsize 3, len(players) = 4
00:26:14.309:DEBUG:exporter: got next (rank 786), qsize 2, len(players) = 5
00:26:14.310:DEBUG:exporter: got next (rank 787), qsize 1, len(players) = 6
00:26:14.310:DEBUG:exporter: got next (rank 788), qsize 0, len(players) = 7
00:26:14.519:DEBUG:exporter: got next (rank 789), qsize 1, len(players) = 8
00:26:14.520:DEBUG:exporter: got next (rank 790), qsize 0, len(players) = 9
00:26:14.575:DEBUG:exporter: got next (rank 791), qsize 2, len(players) = 10
00:26:14.575:DEBUG:exporter: got next (rank 792), qsize 1, len(players) = 11
00:26:14.576:DEBUG:exporter: got next (rank 793), qsize 0, len(players) = 12
00:26:14.724:DEBUG:exporter: got next (rank 794), qsize 4, len(players) = 13
00:26:14.724:DEBUG:exporter: got next (rank 795), qsize 3, len(players) = 14
00:26:14.725:DEBUG:exporter: got next (rank 796), qsize 2, len(players) = 15
00:26:14.725:DEBUG:exporter: got next (rank 797), qsize 1, len(players) = 16
00:26:14.725:DEBUG:exporter: got next (rank 798), qsize 0, len(players) = 17
00:26:14.780:DEBUG:exporter: got next (rank 799), qsize 5, len(players) = 18
00:26:14.781:DEBUG:exporter: got next (rank 800), qsize 4, len(players) = 19
00:26:14.781:DEBUG:exporter: got next (rank 801), qsize 3, len(players) = 20
00:26:14.782:DEBUG:exporter: got next (rank 802), qsize 2, len(players) = 21
00:26:14.782:DEBUG:exporter: got next (rank 803), qsize 1, len(players) = 22
00:26:14.782:DEBUG:exporter: got next (rank 804), qsize 0, len(players) = 23
00:26:14.962:DEBUG:exporter: got next (rank 805), qsize 0, len(players) = 24
00:26:15.012:DEBUG:exporter: got next (rank 806), qsize 0, len(players) = 25
00:26:15.021:DEBUG:exporter: got next (rank 807), qsize 1, len(players) = 26
00:26:15.021:DEBUG:exporter: got next (rank 808), qsize 0, len(players) = 27
00:26:15.071:DEBUG:exporter: got next (rank 809), qsize 0, len(players) = 28
00:26:15.170:DEBUG:exporter: got next (rank 810), qsize 0, len(players) = 29
00:26:15.226:DEBUG:exporter: got next (rank 811), qsize 6, len(players) = 30
00:26:15.227:DEBUG:exporter: got next (rank 812), qsize 5, len(players) = 31
00:26:15.227:DEBUG:exporter: got next (rank 813), qsize 4, len(players) = 32
00:26:15.227:DEBUG:exporter: got next (rank 814), qsize 3, len(players) = 33
00:26:15.228:DEBUG:exporter: got next (rank 815), qsize 2, len(players) = 34
00:26:15.228:DEBUG:exporter: got next (rank 816), qsize 1, len(players) = 35
00:26:15.228:DEBUG:exporter: got next (rank 817), qsize 0, len(players) = 36
00:26:15.264:DEBUG:exporter: got next (rank 818), qsize 2, len(players) = 37
00:26:15.265:DEBUG:exporter: got next (rank 819), qsize 1, len(players) = 38
00:26:15.265:DEBUG:exporter: got next (rank 820), qsize 0, len(players) = 39
00:26:15.477:DEBUG:exporter: got next (rank 821), qsize 4, len(players) = 40
00:26:15.477:DEBUG:exporter: got next (rank 822), qsize 3, len(players) = 41
00:26:15.478:DEBUG:exporter: got next (rank 823), qsize 2, len(players) = 42
00:26:15.478:DEBUG:exporter: got next (rank 824), qsize 1, len(players) = 43
00:26:15.478:DEBUG:exporter: got next (rank 825), qsize 0, len(players) = 44
00:26:15.624:DEBUG:exporter: got next (rank 826), qsize 3, len(players) = 45
00:26:15.624:DEBUG:exporter: got next (rank 827), qsize 2, len(players) = 46
00:26:15.624:DEBUG:exporter: got next (rank 828), qsize 1, len(players) = 47
00:26:15.624:DEBUG:exporter: got next (rank 829), qsize 0, len(players) = 48
00:26:15.750:DEBUG:exporter: got next (rank 830), qsize 0, len(players) = 49
00:26:15.783:DEBUG:exported 50 documents: (ranks 781-830)
00:26:15.784:DEBUG:exporter: got next (rank 831), qsize 5, len(players) = 0
00:26:15.784:DEBUG:exporter: got next (rank 832), qsize 4, len(players) = 1
00:26:15.784:DEBUG:exporter: got next (rank 833), qsize 3, len(players) = 2
00:26:15.784:DEBUG:exporter: got next (rank 834), qsize 2, len(players) = 3
00:26:15.784:DEBUG:exporter: got next (rank 835), qsize 1, len(players) = 4
00:26:15.784:DEBUG:exporter: got next (rank 836), qsize 0, len(players) = 5
00:26:15.916:DEBUG:exporter: got next (rank 837), qsize 2, len(players) = 6
00:26:15.918:DEBUG:exporter: got next (rank 838), qsize 1, len(players) = 7
00:26:15.918:DEBUG:exporter: got next (rank 839), qsize 1, len(players) = 8
00:26:15.918:DEBUG:exporter: got next (rank 840), qsize 0, len(players) = 9
00:26:15.965:DEBUG:exporter: got next (rank 841), qsize 0, len(players) = 10
00:26:16.132:DEBUG:exporter: got next (rank 842), qsize 6, len(players) = 11
00:26:16.133:DEBUG:exporter: got next (rank 843), qsize 5, len(players) = 12
00:26:16.133:DEBUG:exporter: got next (rank 844), qsize 4, len(players) = 13
00:26:16.133:DEBUG:exporter: got next (rank 845), qsize 3, len(players) = 14
00:26:16.133:DEBUG:exporter: got next (rank 846), qsize 2, len(players) = 15
00:26:16.133:DEBUG:exporter: got next (rank 847), qsize 1, len(players) = 16
00:26:16.134:DEBUG:exporter: got next (rank 848), qsize 0, len(players) = 17
00:26:16.232:DEBUG:exporter: got next (rank 849), qsize 3, len(players) = 18
00:26:16.232:DEBUG:exporter: got next (rank 850), qsize 2, len(players) = 19
00:26:16.233:DEBUG:exporter: got next (rank 851), qsize 1, len(players) = 20
00:26:16.233:DEBUG:exporter: got next (rank 852), qsize 0, len(players) = 21
00:26:16.371:DEBUG:exporter: got next (rank 853), qsize 2, len(players) = 22
00:26:16.372:DEBUG:exporter: got next (rank 854), qsize 1, len(players) = 23
00:26:16.372:DEBUG:exporter: got next (rank 855), qsize 0, len(players) = 24
00:26:16.416:DEBUG:exporter: got next (rank 856), qsize 1, len(players) = 25
00:26:16.416:DEBUG:exporter: got next (rank 857), qsize 0, len(players) = 26
00:26:16.524:DEBUG:exporter: got next (rank 858), qsize 0, len(players) = 27
00:26:16.580:DEBUG:exporter: got next (rank 859), qsize 2, len(players) = 28
00:26:16.580:DEBUG:exporter: got next (rank 860), qsize 1, len(players) = 29
00:26:16.580:DEBUG:exporter: got next (rank 861), qsize 0, len(players) = 30
00:26:16.624:DEBUG:exporter: got next (rank 862), qsize 2, len(players) = 31
00:26:16.625:DEBUG:exporter: got next (rank 863), qsize 1, len(players) = 32
00:26:16.625:DEBUG:exporter: got next (rank 864), qsize 0, len(players) = 33
00:26:16.667:DEBUG:exporter: got next (rank 865), qsize 0, len(players) = 34
00:26:16.676:DEBUG:exporter: got next (rank 866), qsize 1, len(players) = 35
00:26:16.676:DEBUG:exporter: got next (rank 867), qsize 0, len(players) = 36
00:26:16.720:DEBUG:exporter: got next (rank 868), qsize 0, len(players) = 37
00:26:16.829:DEBUG:exporter: got next (rank 869), qsize 3, len(players) = 38
00:26:16.830:DEBUG:exporter: got next (rank 870), qsize 2, len(players) = 39
00:26:16.831:DEBUG:exporter: got next (rank 871), qsize 1, len(players) = 40
00:26:16.831:DEBUG:exporter: got next (rank 872), qsize 0, len(players) = 41
00:26:16.872:DEBUG:exporter: got next (rank 873), qsize 0, len(players) = 42
00:26:16.982:DEBUG:exporter: got next (rank 874), qsize 0, len(players) = 43
00:26:17.064:DEBUG:exporter: got next (rank 875), qsize 3, len(players) = 44
00:26:17.065:DEBUG:exporter: got next (rank 876), qsize 2, len(players) = 45
00:26:17.065:DEBUG:exporter: got next (rank 877), qsize 1, len(players) = 46
00:26:17.066:DEBUG:exporter: got next (rank 878), qsize 0, len(players) = 47
00:26:17.075:DEBUG:exporter: got next (rank 879), qsize 0, len(players) = 48
00:26:17.080:DEBUG:exporter: got next (rank 880), qsize 0, len(players) = 49
00:26:17.145:DEBUG:exported 50 documents: (ranks 831-880)
00:26:17.145:DEBUG:exporter: got next (rank 881), qsize 2, len(players) = 0
00:26:17.145:DEBUG:exporter: got next (rank 882), qsize 1, len(players) = 1
00:26:17.145:DEBUG:exporter: got next (rank 883), qsize 0, len(players) = 2
00:26:17.166:DEBUG:exporter: got next (rank 884), qsize 0, len(players) = 3
00:26:17.266:DEBUG:exporter: got next (rank 885), qsize 3, len(players) = 4
00:26:17.267:DEBUG:exporter: got next (rank 886), qsize 2, len(players) = 5
00:26:17.267:DEBUG:exporter: got next (rank 887), qsize 1, len(players) = 6
00:26:17.267:DEBUG:exporter: got next (rank 888), qsize 0, len(players) = 7
00:26:17.319:DEBUG:exporter: got next (rank 889), qsize 0, len(players) = 8
00:26:17.435:DEBUG:exporter: got next (rank 890), qsize 0, len(players) = 9
00:26:17.467:DEBUG:exporter: got next (rank 891), qsize 0, len(players) = 10
00:26:17.526:DEBUG:exporter: got next (rank 892), qsize 4, len(players) = 11
00:26:17.527:DEBUG:exporter: got next (rank 893), qsize 3, len(players) = 12
00:26:17.527:DEBUG:exporter: got next (rank 894), qsize 2, len(players) = 13
00:26:17.528:DEBUG:exporter: got next (rank 895), qsize 1, len(players) = 14
00:26:17.528:DEBUG:exporter: got next (rank 896), qsize 0, len(players) = 15
00:26:17.579:DEBUG:exporter: got next (rank 897), qsize 1, len(players) = 16
00:26:17.579:DEBUG:exporter: got next (rank 898), qsize 0, len(players) = 17
00:26:17.617:DEBUG:exporter: got next (rank 899), qsize 1, len(players) = 18
00:26:17.618:DEBUG:exporter: got next (rank 900), qsize 0, len(players) = 19
00:26:17.675:DEBUG:exporter: got next (rank 901), qsize 2, len(players) = 20
00:26:17.675:DEBUG:exporter: got next (rank 902), qsize 1, len(players) = 21
00:26:17.676:DEBUG:exporter: got next (rank 903), qsize 0, len(players) = 22
00:26:17.725:DEBUG:exporter: got next (rank 904), qsize 1, len(players) = 23
00:26:17.726:DEBUG:exporter: got next (rank 905), qsize 0, len(players) = 24
00:26:17.864:DEBUG:exporter: got next (rank 906), qsize 0, len(players) = 25
00:26:17.919:DEBUG:exporter: got next (rank 907), qsize 0, len(players) = 26
00:26:17.924:DEBUG:exporter: got next (rank 908), qsize 1, len(players) = 27
00:26:17.924:DEBUG:exporter: got next (rank 909), qsize 0, len(players) = 28
00:26:17.976:DEBUG:exporter: got next (rank 910), qsize 2, len(players) = 29
00:26:17.977:DEBUG:exporter: got next (rank 911), qsize 1, len(players) = 30
00:26:17.977:DEBUG:exporter: got next (rank 912), qsize 0, len(players) = 31
00:26:18.021:DEBUG:exporter: got next (rank 913), qsize 2, len(players) = 32
00:26:18.021:DEBUG:exporter: got next (rank 914), qsize 1, len(players) = 33
00:26:18.022:DEBUG:exporter: got next (rank 915), qsize 0, len(players) = 34
00:26:18.081:DEBUG:exporter: got next (rank 916), qsize 2, len(players) = 35
00:26:18.082:DEBUG:exporter: got next (rank 917), qsize 1, len(players) = 36
00:26:18.082:DEBUG:exporter: got next (rank 918), qsize 0, len(players) = 37
00:26:18.180:DEBUG:exporter: got next (rank 919), qsize 2, len(players) = 38
00:26:18.181:DEBUG:exporter: got next (rank 920), qsize 1, len(players) = 39
00:26:18.181:DEBUG:exporter: got next (rank 921), qsize 0, len(players) = 40
00:26:18.272:DEBUG:exporter: got next (rank 922), qsize 0, len(players) = 41
00:26:18.337:DEBUG:exporter: got next (rank 923), qsize 1, len(players) = 42
00:26:18.338:DEBUG:exporter: got next (rank 924), qsize 0, len(players) = 43
00:26:18.378:DEBUG:exporter: got next (rank 925), qsize 0, len(players) = 44
00:26:18.432:DEBUG:exporter: got next (rank 926), qsize 3, len(players) = 45
00:26:18.433:DEBUG:exporter: got next (rank 927), qsize 2, len(players) = 46
00:26:18.433:DEBUG:exporter: got next (rank 928), qsize 1, len(players) = 47
00:26:18.433:DEBUG:exporter: got next (rank 929), qsize 0, len(players) = 48
00:26:18.482:DEBUG:exporter: got next (rank 930), qsize 1, len(players) = 49
00:26:18.551:DEBUG:exported 50 documents: (ranks 881-930)
00:26:18.552:DEBUG:exporter: got next (rank 931), qsize 2, len(players) = 0
00:26:18.552:DEBUG:exporter: got next (rank 932), qsize 1, len(players) = 1
00:26:18.552:DEBUG:exporter: got next (rank 933), qsize 0, len(players) = 2
00:26:18.583:DEBUG:exporter: got next (rank 934), qsize 1, len(players) = 3
00:26:18.584:DEBUG:exporter: got next (rank 935), qsize 0, len(players) = 4
00:26:18.628:DEBUG:exporter: got next (rank 936), qsize 1, len(players) = 5
00:26:18.628:DEBUG:exporter: got next (rank 937), qsize 0, len(players) = 6
00:26:18.739:DEBUG:exporter: got next (rank 938), qsize 0, len(players) = 7
00:26:18.777:DEBUG:exporter: got next (rank 939), qsize 0, len(players) = 8
00:26:18.832:DEBUG:exporter: got next (rank 940), qsize 1, len(players) = 9
00:26:18.832:DEBUG:exporter: got next (rank 941), qsize 0, len(players) = 10
00:26:18.885:DEBUG:exporter: got next (rank 942), qsize 3, len(players) = 11
00:26:18.886:DEBUG:exporter: got next (rank 943), qsize 2, len(players) = 12
00:26:18.886:DEBUG:exporter: got next (rank 944), qsize 1, len(players) = 13
00:26:18.886:DEBUG:exporter: got next (rank 945), qsize 0, len(players) = 14
00:26:18.975:DEBUG:exporter: got next (rank 946), qsize 2, len(players) = 15
00:26:18.976:DEBUG:exporter: got next (rank 947), qsize 1, len(players) = 16
00:26:18.977:DEBUG:exporter: got next (rank 948), qsize 0, len(players) = 17
00:26:19.022:DEBUG:exporter: got next (rank 949), qsize 0, len(players) = 18
00:26:19.027:DEBUG:exporter: got next (rank 950), qsize 0, len(players) = 19
00:26:19.036:DEBUG:exporter: got next (rank 951), qsize 0, len(players) = 20
00:26:19.080:DEBUG:exporter: got next (rank 952), qsize 1, len(players) = 21
00:26:19.081:DEBUG:exporter: got next (rank 953), qsize 0, len(players) = 22
00:26:19.176:DEBUG:exporter: got next (rank 954), qsize 0, len(players) = 23
00:26:19.224:DEBUG:exporter: got next (rank 955), qsize 0, len(players) = 24
00:26:19.290:DEBUG:exporter: got next (rank 956), qsize 1, len(players) = 25
00:26:19.290:DEBUG:exporter: got next (rank 957), qsize 0, len(players) = 26
00:26:19.337:DEBUG:exporter: got next (rank 958), qsize 3, len(players) = 27
00:26:19.338:DEBUG:exporter: got next (rank 959), qsize 2, len(players) = 28
00:26:19.338:DEBUG:exporter: got next (rank 960), qsize 1, len(players) = 29
00:26:19.339:DEBUG:exporter: got next (rank 961), qsize 0, len(players) = 30
00:26:19.383:DEBUG:exporter: got next (rank 962), qsize 1, len(players) = 31
00:26:19.384:DEBUG:exporter: got next (rank 963), qsize 0, len(players) = 32
00:26:19.426:DEBUG:exporter: got next (rank 964), qsize 0, len(players) = 33
00:26:19.477:DEBUG:exporter: got next (rank 965), qsize 2, len(players) = 34
00:26:19.477:DEBUG:exporter: got next (rank 966), qsize 1, len(players) = 35
00:26:19.478:DEBUG:exporter: got next (rank 967), qsize 0, len(players) = 36
00:26:19.530:DEBUG:exporter: got next (rank 968), qsize 1, len(players) = 37
00:26:19.531:DEBUG:exporter: got next (rank 969), qsize 0, len(players) = 38
00:26:19.627:DEBUG:exporter: got next (rank 970), qsize 0, len(players) = 39
00:26:19.676:DEBUG:exporter: got next (rank 971), qsize 0, len(players) = 40
00:26:19.737:DEBUG:exporter: got next (rank 972), qsize 3, len(players) = 41
00:26:19.738:DEBUG:exporter: got next (rank 973), qsize 2, len(players) = 42
00:26:19.738:DEBUG:exporter: got next (rank 974), qsize 1, len(players) = 43
00:26:19.738:DEBUG:exporter: got next (rank 975), qsize 0, len(players) = 44
00:26:19.772:DEBUG:exporter: got next (rank 976), qsize 0, len(players) = 45
00:26:19.783:DEBUG:exporter: got next (rank 977), qsize 0, len(players) = 46
00:26:19.872:DEBUG:exporter: got next (rank 978), qsize 2, len(players) = 47
00:26:19.875:DEBUG:exporter: got next (rank 979), qsize 1, len(players) = 48
00:26:19.876:DEBUG:exporter: got next (rank 980), qsize 0, len(players) = 49
00:26:19.915:DEBUG:exported 50 documents: (ranks 931-980)
00:26:19.998:DEBUG:exporter: got next (rank 981), qsize 0, len(players) = 0
00:26:20.075:DEBUG:exporter: got next (rank 982), qsize 3, len(players) = 1
00:26:20.075:DEBUG:exporter: got next (rank 983), qsize 2, len(players) = 2
00:26:20.076:DEBUG:exporter: got next (rank 984), qsize 1, len(players) = 3
00:26:20.076:DEBUG:exporter: got next (rank 985), qsize 0, len(players) = 4
00:26:20.126:DEBUG:exporter: got next (rank 986), qsize 1, len(players) = 5
00:26:20.127:DEBUG:exporter: got next (rank 987), qsize 0, len(players) = 6
00:26:20.224:DEBUG:exporter: got next (rank 988), qsize 4, len(players) = 7
00:26:20.224:DEBUG:exporter: got next (rank 989), qsize 3, len(players) = 8
00:26:20.225:DEBUG:exporter: got next (rank 990), qsize 2, len(players) = 9
00:26:20.225:DEBUG:exporter: got next (rank 991), qsize 1, len(players) = 10
00:26:20.225:DEBUG:exporter: got next (rank 992), qsize 0, len(players) = 11
00:26:20.271:DEBUG:exporter: got next (rank 993), qsize 0, len(players) = 12
00:26:20.273:DEBUG:exporter: got next (rank 994), qsize 0, len(players) = 13
00:26:20.319:DEBUG:exporter: got next (rank 995), qsize 1, len(players) = 14
00:26:20.320:DEBUG:exporter: got next (rank 996), qsize 0, len(players) = 15
00:26:20.471:DEBUG:exporter: got next (rank 997), qsize 0, len(players) = 16
00:26:20.546:DEBUG:exporter: got next (rank 998), qsize 4, len(players) = 17
00:26:20.547:DEBUG:exporter: got next (rank 999), qsize 3, len(players) = 18
00:26:20.547:DEBUG:exporter: got next (rank 1000), qsize 2, len(players) = 19
00:26:20.548:DEBUG:exporter: got next (rank 1001), qsize 1, len(players) = 20
00:26:20.548:DEBUG:exporter: got next (rank 1002), qsize 0, len(players) = 21
00:26:20.615:DEBUG:exporter: got next (rank 1003), qsize 0, len(players) = 22
00:26:20.727:DEBUG:exporter: got next (rank 1004), qsize 6, len(players) = 23
00:26:20.727:DEBUG:exporter: got next (rank 1005), qsize 5, len(players) = 24
00:26:20.727:DEBUG:exporter: got next (rank 1006), qsize 4, len(players) = 25
00:26:20.727:DEBUG:exporter: got next (rank 1007), qsize 3, len(players) = 26
00:26:20.728:DEBUG:exporter: got next (rank 1008), qsize 2, len(players) = 27
00:26:20.728:DEBUG:exporter: got next (rank 1009), qsize 1, len(players) = 28
00:26:20.728:DEBUG:exporter: got next (rank 1010), qsize 0, len(players) = 29
00:26:20.769:DEBUG:exporter: got next (rank 1011), qsize 0, len(players) = 30
00:26:20.772:DEBUG:exporter: got next (rank 1012), qsize 0, len(players) = 31
00:26:20.921:DEBUG:exporter: got next (rank 1013), qsize 0, len(players) = 32
00:26:21.025:DEBUG:exporter: got next (rank 1014), qsize 1, len(players) = 33
00:26:21.025:DEBUG:exporter: got next (rank 1015), qsize 0, len(players) = 34
00:26:21.076:DEBUG:exporter: got next (rank 1016), qsize 3, len(players) = 35
00:26:21.077:DEBUG:exporter: got next (rank 1017), qsize 2, len(players) = 36
00:26:21.077:DEBUG:exporter: got next (rank 1018), qsize 1, len(players) = 37
00:26:21.078:DEBUG:exporter: got next (rank 1019), qsize 0, len(players) = 38
00:26:21.129:DEBUG:exporter: got next (rank 1020), qsize 1, len(players) = 39
00:26:21.130:DEBUG:exporter: got next (rank 1021), qsize 0, len(players) = 40
00:26:21.178:DEBUG:exporter: got next (rank 1022), qsize 3, len(players) = 41
00:26:21.178:DEBUG:exporter: got next (rank 1023), qsize 2, len(players) = 42
00:26:21.179:DEBUG:exporter: got next (rank 1024), qsize 1, len(players) = 43
00:26:21.179:DEBUG:exporter: got next (rank 1025), qsize 0, len(players) = 44
00:26:21.223:DEBUG:exporter: got next (rank 1026), qsize 1, len(players) = 45
00:26:21.224:DEBUG:exporter: got next (rank 1027), qsize 0, len(players) = 46
00:26:21.270:DEBUG:exporter: got next (rank 1028), qsize 0, len(players) = 47
00:26:21.322:DEBUG:exporter: got next (rank 1029), qsize 0, len(players) = 48
00:26:21.476:DEBUG:exporter: got next (rank 1030), qsize 2, len(players) = 49
